split_name,distance,p_value,accuracy,error_rate,ler,mwpm_ler,ler_ratio
b3_balanced,9,0.005,0.506,0.494,0.494,0.0061,80.98360655737704
b3_balanced,9,0.006,0.4986,0.5014000000000001,0.5014000000000001,0.0175,28.65142857142857
b3_balanced,9,0.007,0.5066,0.49339999999999995,0.49339999999999995,0.028,17.62142857142857
b3_balanced,9,0.008,0.5022,0.4978,0.4978,0.0569,8.748681898066785
b3_balanced,11,0.001,0.5403,0.4597,0.4597,0.0,inf
b3_balanced,11,0.002,0.504,0.496,0.496,0.0,inf
b3_balanced,11,0.003,0.5092,0.4908,0.4908,0.0004,1227.0
b3_balanced,11,0.004,0.4931,0.5069,0.5069,0.0012,422.41666666666674
b3_balanced,11,0.005,0.5021,0.4979,0.4979,0.0056,88.91071428571429
b3_balanced,11,0.006,0.4961,0.5039,0.5039,0.0104,48.45192307692308
b3_balanced,11,0.007,0.4997,0.5003,0.5003,0.0281,17.80427046263345
b3_balanced,11,0.008,0.5066,0.49339999999999995,0.49339999999999995,0.0569,8.6713532513181
b3_balanced,13,0.001,0.5047,0.49529999999999996,0.49529999999999996,0.0,inf
b3_balanced,13,0.002,0.5019,0.4981,0.4981,0.0,inf
b3_balanced,13,0.003,0.5005,0.49950000000000006,0.49950000000000006,0.0,inf
b3_balanced,13,0.004,0.5071,0.4929,0.4929,0.0006,821.5000000000001
b3_balanced,13,0.005,0.5009,0.4991,0.4991,0.0026,191.96153846153845
b3_balanced,13,0.006,0.4997,0.5003,0.5003,0.0093,53.795698924731184
b3_balanced,13,0.007,0.5007,0.49929999999999997,0.49929999999999997,0.0286,17.458041958041957
b3_balanced,13,0.008,0.494,0.506,0.506,0.0553,9.150090415913201
b4_d7more,9,0.001,0.6062,0.39380000000000004,0.39380000000000004,0.0,inf
b4_d7more,9,0.002,0.5477,0.45230000000000004,0.45230000000000004,0.0,inf
b4_d7more,9,0.003,0.5413,0.4587,0.4587,0.0006,764.5000000000001
b4_d7more,9,0.004,0.5122,0.4878,0.4878,0.0024,203.25000000000003
b4_d7more,9,0.005,0.5035,0.49650000000000005,0.49650000000000005,0.0061,81.39344262295083
b4_d7more,9,0.006,0.5026,0.49739999999999995,0.49739999999999995,0.0175,28.422857142857136
b4_d7more,9,0.007,0.4941,0.5059,0.5059,0.028,18.067857142857143
b4_d7more,9,0.008,0.4977,0.5023,0.5023,0.0569,8.827768014059753
b4_d7more,11,0.001,0.531,0.469,0.469,0.0,inf
b4_d7more,11,0.002,0.4905,0.5095000000000001,0.5095000000000001,0.0,inf
b4_d7more,11,0.003,0.4728,0.5272,0.5272,0.0004,1318.0
b4_d7more,11,0.004,0.4757,0.5243,0.5243,0.0012,436.9166666666667
b4_d7more,11,0.005,0.4819,0.5181,0.5181,0.0056,92.51785714285714
b4_d7more,11,0.006,0.4909,0.5091,0.5091,0.0104,48.95192307692308
b4_d7more,11,0.007,0.5005,0.49950000000000006,0.49950000000000006,0.0281,17.775800711743774
b4_d7more,11,0.008,0.4949,0.5051,0.5051,0.0569,8.876977152899824
b4_d7more,13,0.001,0.4962,0.5038,0.5038,0.0,inf
b4_d7more,13,0.002,0.452,0.548,0.548,0.0,inf
b4_d7more,13,0.003,0.4711,0.5288999999999999,0.5288999999999999,0.0,inf
b4_d7more,13,0.004,0.483,0.517,0.517,0.0006,861.6666666666667
b4_d7more,13,0.005,0.4813,0.5186999999999999,0.5186999999999999,0.0026,199.49999999999997
b4_d7more,13,0.006,0.4904,0.5096,0.5096,0.0093,54.79569892473119
b4_d7more,13,0.007,0.4919,0.5081,0.5081,0.0286,17.765734265734267
b4_d7more,13,0.008,0.5055,0.49450000000000005,0.49450000000000005,0.0553,8.942133815551538
b5_d7heavy,9,0.001,0.5875,0.4125,0.4125,0.0,inf
b5_d7heavy,9,0.002,0.5384,0.4616,0.4616,0.0,inf
b5_d7heavy,9,0.003,0.5153,0.4847,0.4847,0.0006,807.8333333333335
b5_d7heavy,9,0.004,0.5111,0.4889,0.4889,0.0024,203.70833333333334
b5_d7heavy,9,0.005,0.506,0.494,0.494,0.0061,80.98360655737704
b5_d7heavy,9,0.006,0.503,0.497,0.497,0.0175,28.4
b5_d7heavy,9,0.007,0.4977,0.5023,0.5023,0.028,17.939285714285713
b5_d7heavy,9,0.008,0.4964,0.5036,0.5036,0.0569,8.850615114235502
b5_d7heavy,11,0.001,0.5215,0.47850000000000004,0.47850000000000004,0.0,inf
b5_d7heavy,11,0.002,0.4903,0.5097,0.5097,0.0,inf
b5_d7heavy,11,0.003,0.4822,0.5178,0.5178,0.0004,1294.5
b5_d7heavy,11,0.004,0.4884,0.5116,0.5116,0.0012,426.3333333333334
b5_d7heavy,11,0.005,0.476,0.524,0.524,0.0056,93.57142857142857
b5_d7heavy,11,0.006,0.502,0.498,0.498,0.0104,47.88461538461539
b5_d7heavy,11,0.007,0.5047,0.49529999999999996,0.49529999999999996,0.0281,17.626334519572953
b5_d7heavy,11,0.008,0.5035,0.49650000000000005,0.49650000000000005,0.0569,8.725834797891038
b5_d7heavy,13,0.001,0.4947,0.5053000000000001,0.5053000000000001,0.0,inf
b5_d7heavy,13,0.002,0.4782,0.5218,0.5218,0.0,inf
b5_d7heavy,13,0.003,0.483,0.517,0.517,0.0,inf
b5_d7heavy,13,0.004,0.4947,0.5053000000000001,0.5053000000000001,0.0006,842.1666666666669
b5_d7heavy,13,0.005,0.4929,0.5071,0.5071,0.0026,195.03846153846155
b5_d7heavy,13,0.006,0.4972,0.5028,0.5028,0.0093,54.06451612903226
b5_d7heavy,13,0.007,0.4968,0.5032,0.5032,0.0286,17.594405594405593
b5_d7heavy,13,0.008,0.5045,0.49550000000000005,0.49550000000000005,0.0553,8.960216998191683
